Geschwindigkeit_SG_Filter,Beschleunigung,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,ManuelleLabels
3.53701902820511,0.151601312372027,-0.033272212188829,-0.0665444243782315,-0.161562408066285,-0.471798922768525,0.0,0.0,0.0,0.0,0.0,0.562400830634252,0.57903693672862,0.612309148917745,0.68639069193684,0.0,0.0,0.0,0.0,0.0,4.0
4.09941985883936,0.156222452953958,-0.0332722121893271,-0.0665444243782579,-0.210431791986605,-0.429089845795627,0.0,0.0,0.0,0.0,0.0,0.579036936728547,0.595673042823161,0.628945255012291,0.717111324738774,0.0,0.0,0.0,0.0,0.0,4.0
4.67845679556791,0.160843593535708,-0.0332722121891401,-0.0665444243782962,-0.272841748335487,-0.378180870483147,0.0,0.0,0.0,0.0,0.0,0.595673042823081,0.612309148917741,0.645581361106877,0.753715575415381,0.0,0.0,0.0,0.0,0.0,4.0
5.27412983839099,0.165464734117523,-0.0332722121890089,-0.0665444243783415,-0.338638297899562,-0.318894874434684,0.0,0.0,0.0,0.0,0.0,0.612309148917874,0.628945255012316,0.662217467201462,0.794718757061754,0.0,0.0,0.0,0.0,0.0,4.0
5.88643898730887,0.17008587469941,-0.0332722121892122,-0.0665444243784005,-0.395872189350603,-0.252252400425394,0.0,0.0,0.0,0.0,0.0,0.628945255012221,0.645581361106851,0.678853573296038,0.838095143162167,0.0,0.0,0.0,0.0,0.0,4.0
6.51538424232109,0.174707015281172,-0.0332722121890453,-0.0665444243783317,-0.438124791765616,-0.179297806643311,0.0,0.0,0.0,0.0,0.0,0.645581361106883,0.662217467201419,0.695489679390621,0.883125954232917,0.0,0.0,0.0,0.0,0.0,4.0
7.16096560342797,0.179328155863023,-0.0332722121893497,-0.066544424378287,-0.460484397151218,-0.101481882145266,0.0,0.0,0.0,0.0,0.0,0.662217467201433,0.678853573296037,0.7121257854852,0.929512476502153,0.0,0.0,0.0,0.0,0.0,4.0
7.82318307062941,0.183949296444844,-0.0332722121892891,-0.0665444243782723,-0.452394362002863,-0.0205859910810741,0.0,0.0,0.0,0.0,0.0,0.678853573295929,0.695489679390658,0.728761891579783,0.975549756170541,0.0,0.0,0.0,0.0,0.0,4.0
8.50203664392534,0.188570437026647,-0.0332722121889767,-0.169049237893086,-0.412412937754902,0.0621477583076653,0.0,0.0,0.0,0.0,0.0,0.695489679390783,0.712125785485252,0.77387155698403,1.01967760103815,0.0,0.0,0.0,0.0,0.0,4.0
9.19752632331612,0.19319157760855,-0.0332722121890464,-0.305929567238687,-0.349650128761642,0.145742697569762,0.0,0.0,0.0,0.0,0.0,0.712125785485218,0.72876189157975,0.839377046998896,1.06086335799661,0.0,0.0,0.0,0.0,0.0,4.0
9.90965210880134,0.19781271819034,-0.0332722121892123,-0.413378101445709,-0.273444516803495,0.229027095654425,1.19507204256198,0.0,0.0,0.0,0.0,0.72876189157976,0.745397997674324,0.918423109442364,1.09799073520641,1.04381187495552,0.0,0.0,0.0,0.0,4.0
10.6384140003811,0.202433858772157,-0.0332722121892853,-0.41393405719207,-0.18998149440998,0.309729243643789,1.18252562051582,0.0,0.0,0.0,0.0,0.745397997674264,0.76203410376893,1.00085576510102,1.12907408615469,1.03003272022284,0.0,0.0,0.0,0.0,4.0
11.3838119980554,0.207054999353961,-0.374954923905107,-0.294248111619858,-0.105897617798826,0.386477773705848,1.1611814896379,0.0,0.0,0.0,0.0,0.762034103768972,0.881175023378337,1.07472576264664,1.15246452972703,1.01143607459987,0.0,0.0,0.0,0.0,4.0
12.1458461018243,0.211676139935825,-0.375645739435571,-0.134695265338296,-0.0304460933425275,0.457952819772223,1.13101090975941,0.0,0.0,0.0,0.0,0.778670209863549,1.03469145881844,1.13361447115624,1.16728463178257,0.98784317397979,0.0,0.0,0.0,0.0,4.0
12.9245163116879,0.216297280517653,-0.049521009319782,-0.0236052730917988,0.0265266364915693,0.523220647449142,1.09185183427845,0.0,0.0,0.0,0.0,1.13698902767408,1.15877609912003,1.17261018263642,1.17252742439995,0.958983950281486,0.0,0.0,0.0,0.0,4.0
14.061505339362,0.315830285465024,-0.0292485886132845,-0.0251891384039789,0.0558821027215506,0.580719268444991,1.04366078468478,0.0,0.0,0.0,0.0,1.15431594929912,1.175968160961,1.18115625358265,1.16693578474138,0.924768609595487,0.0,0.0,0.0,0.0,4.0
15.2158212886611,0.320643319249758,0.0330290078769349,-0.0269772332625935,0.0845475663190953,0.636969544097787,0.988940201309001,0.0,0.0,0.0,0.0,1.18651003699386,1.17542313499819,1.18628449473893,1.15818961470536,0.887323659039009,0.0,0.0,0.0,0.0,0.0
16.402331325655,0.329586121387182,0.00714803412494658,-0.0228789856470557,0.112564023210132,0.692196042923625,0.928135388207702,0.0,0.0,0.0,0.0,1.18356453791241,1.16938672415673,1.18902717576054,1.1462011705344,0.846566452741371,0.0,0.0,0.0,0.0,0.0
17.5858958635674,0.328767927197889,-0.0657538440889549,-0.0065775570636446,0.139196281021445,0.746861567770497,0.861717166980802,0.0,0.0,0.0,0.0,1.15348102911693,1.18238137221183,1.19186762624586,1.13189644589853,0.802558028921039,0.0,0.0,0.0,0.0,0.0
18.7393768926843,0.320411396976925,-0.0253781593671674,0.0243295430714157,0.168378599969875,0.801222911823674,0.790059997166009,0.0,0.0,0.0,0.0,1.17641650378746,1.20115729936498,1.190837259511,1.11361363149644,0.755057472182718,0.0,0.0,0.0,0.0,0.0
19.9157933964718,0.326782362163185,0.0328614030819803,0.0538611975605898,0.196599574616649,0.854829760435578,0.713453573648246,0.0,0.0,0.0,0.0,1.21923487320588,1.20240036826079,1.18062338044547,1.09034754358756,0.703729339128113,0.0,0.0,0.0,0.0,0.0
21.1350282696776,0.338676353668302,0.0112015871284672,0.0732299490810242,0.225330476506047,0.900138526231488,0.632810849172979,0.0,0.0,0.0,0.0,1.20179466315463,1.19226570980379,1.16406056449876,1.06242376087623,0.650726692669611,0.0,0.0,0.0,0.0,0.0
22.3368229328323,0.333831850876283,-0.00299205596892183,0.0887712588814571,0.257618324599176,0.937949026869765,0.548346106593416,0.0,0.0,0.0,0.0,1.1863734701239,1.18895892927548,1.14608354614485,1.03099435864742,0.596506229193096,0.0,0.0,0.0,0.0,0.0
23.5231964029562,0.32954818614553,0.0442476658641693,0.0954787096611747,0.290462102573753,0.966845843965097,0.460463054823204,0.0,0.0,0.0,0.0,1.19059307602616,1.17682775629356,1.1252741508611,0.996135747251615,0.54144142578583,0.0,0.0,0.0,0.0,0.0
24.7137894789823,0.330720298896149,0.0787276967343182,0.0916850992794158,0.32288644363701,0.985860975385296,0.369840791828463,0.0,0.0,0.0,0.0,1.18936552609282,1.1485391707002,1.10173692841984,0.95752984273049,0.485876123322825,0.0,0.0,0.0,0.0,0.0
25.9031550050751,0.330379312803563,0.0434220570594626,0.0917710743316378,0.356902476003532,0.99376809673865,0.27661102968347,0.0,0.0,0.0,0.0,1.14634541016199,1.11903576072276,1.07646315255041,0.915120660426845,0.430556900235396,0.0,0.0,0.0,0.0,0.0
27.0495004152371,0.31842928060055,0.0245478948736684,0.0990933864053936,0.393356204828732,0.988369095330841,0.18204063937898,0.0,0.0,0.0,0.0,1.1106378293585,1.10018767039402,1.05267134522441,0.86896363955199,0.376558618468183,0.0,0.0,0.0,0.0,0.0
28.1601382445956,0.308510508155146,0.0494697967435356,0.127765911130871,0.425433309106177,0.971094312855376,0.0862916657913138,0.0,0.0,0.0,0.0,1.10292335310253,1.08134904663239,1.02245865954113,0.819344842510905,0.323630148440716,0.0,0.0,0.0,0.0,0.0
29.2630615976982,0.306367598084036,0.0539377060457047,0.163515703512324,0.45155589832423,0.942162692204448,-0.00987150765379885,0.0,0.0,0.0,0.0,1.08608993448484,1.05685407142078,0.984023805828818,0.765986756021186,0.271925638448728,0.0,0.0,0.0,0.0,0.0
30.349151532183,0.301691648468008,0.0588944626664137,0.201096423088858,0.473467601818972,0.9023671154295,-0.105912782720453,0.0,0.0,0.0,0.0,1.05345355635899,1.02726468639113,0.938730087992717,0.709331812010346,0.221862949072675,0.0,0.0,0.0,0.0,0.0
31.402605088542,0.292625987877498,0.053402301839629,0.227514197753523,0.494305079034861,0.854331140735032,-0.20120045742348,0.0,0.0,0.0,0.0,1.03215222843913,1.00109428398863,0.888465221545673,0.649306776950813,0.173394333334547,0.0,0.0,0.0,0.0,0.0
32.4347573169811,0.286708952344201,0.115507637846098,0.229431255190469,0.512998371407721,0.797519546491012,-0.295233852088716,0.0,0.0,0.0,0.0,0.994559093692578,0.953583135501518,0.834812048287343,0.586216516296391,0.127167880857074,0.0,0.0,0.0,0.0,0.0
33.4293164106737,0.276266414914611,0.151773901299414,0.221468165155315,0.528093370626777,0.732690705597139,-0.387472748104693,0.0,0.0,0.0,0.0,0.978749926599502,0.893338367908458,0.778850484782826,0.521220070607578,0.0837206976416324,0.0,0.0,0.0,0.0,0.0
34.4080663372732,0.271874979610972,0.10684340108549,0.219039602714561,0.542596968050115,0.660701976829622,-0.477489181067904,0.0,0.0,0.0,0.0,0.879051455846479,0.826168263302269,0.719560676546874,0.454005127610775,0.0434683215441949,0.0,0.0,0.0,0.0,0.0
35.2871177931197,0.244180959957351,0.104962502831165,0.2453091712874,0.562354159201788,0.584360188211213,-0.564588972938284,0.0,0.0,0.0,0.0,0.826976025300089,0.773580086235103,0.659315140395683,0.385034878128032,0.00672342723304048,0.0,0.0,0.0,0.0,0.0
36.1140938184198,0.229715562583356,0.0932612051103739,0.266089682825958,0.586354641148459,0.504145302454464,-0.648702703949204,0.0,0.0,0.0,0.0,0.77220805476099,0.724151880311048,0.597025350434952,0.312390719672764,-0.026494917959522,0.0,0.0,0.0,0.0,0.0
36.8863018731807,0.214502237433608,0.10972216862818,0.275415958526622,0.615530900311536,0.424272000473218,-0.729447338458879,0.0,0.0,0.0,0.0,0.722013522468924,0.671870202753143,0.532467907504588,0.235517783151982,-0.0564442730609602,0.0,0.0,0.0,0.0,0.0
37.6083153956497,0.200559311796926,0.150519969129845,0.272639926515617,0.618538604567647,0.344748605452215,-0.806399694896545,0.0,0.0,0.0,0.0,0.678946849650616,0.607128660587708,0.465262486173745,0.16228523464474,-0.082511394720106,0.0,0.0,0.0,0.0,0.0
38.2872622453003,0.18859634712517,0.168248831883504,0.273774673053212,0.598730404064246,0.266233290284044,-0.879055422340808,0.0,0.0,0.0,0.0,0.612291353840744,0.528270914947703,0.394160142510811,0.0930453317776543,-0.104367958464493,0.0,0.0,0.0,0.0,0.0
38.899553599141,0.170080931622424,0.12203646536757,0.286139096041407,0.558198144095859,0.192242161196869,-0.947042449399288,0.0,0.0,0.0,0.0,0.52842688052077,0.45806219748509,0.321813676879622,0.0292899032865173,-0.122321761127213,0.0,0.0,0.0,0.0,0.0
39.4279804796618,0.146785244589102,0.108424783363679,0.297731761024752,0.498794031311149,0.122344576110272,-1.00988324769757,0.0,0.0,0.0,0.0,0.444042521957241,0.396454244226521,0.250757114156049,-0.0283311326548068,-0.136011376425331,0.0,0.0,0.0,0.0,2.0
39.872023001619,0.123345144988123,0.145308701524171,0.309066500851448,0.418113845870531,0.0572381877009872,-1.06709074907967,0.0,0.0,0.0,0.0,0.406390415153201,0.33448873407209,0.17696370849676,-0.0786474363118054,-0.145637419090633,0.0,0.0,0.0,0.0,2.0
40.2784134167722,0.112886226431446,0.171023622377499,0.316594128799004,0.311974137359394,-0.00369122859110993,-1.11927569184721,-0.440626580947253,0.0,0.0,0.0,0.335617738593561,0.25449624189449,0.0969609811938956,-0.119405455778851,-0.151260167606455,0.323998905896628,0.0,0.0,0.0,2.0
40.6140311553658,0.0932271496093247,0.168545244067174,0.34387522334723,0.202222150153252,-0.0608803193156057,-1.16613137766843,-0.378387648381738,0.0,0.0,0.0,0.26108171362903,0.171923101443683,0.0106707092864927,-0.151749470344471,-0.152492900292984,0.354102224214278,0.0,0.0,0.0,2.0
40.8751128689948,0.0725226982302782,0.123495247842031,0.388506052395361,0.105150799576096,-0.113014404693585,-1.20763537743286,-0.314494112919949,0.0,0.0,0.0,0.164594116216063,0.0987224832017688,-0.0830629928069481,-0.176175936183263,-0.149745415038028,0.385684951974296,0.0,0.0,0.0,2.0
41.0397069852109,0.0457205878377955,0.155130652886947,0.325963236836137,0.0298864918716214,-0.16022825550331,-1.24360095985004,-0.24921493374351,0.0,0.0,0.0,0.0925364695618563,0.0254222332206424,-0.153276118393901,-0.193035303419155,-0.14316773577962,0.418560548653899,0.0,0.0,0.0,2.0
41.1322434547727,0.0257045748782918,0.2057317819963,0.189132389333018,-0.0174541032176753,-0.203917818396558,-1.27397168038267,-0.182825644346908,0.0,0.0,0.0,0.0410988683740315,-0.0620978869045132,-0.204570261553434,-0.205024363784219,-0.132867883996967,0.452486842264511,0.0,0.0,0.0,2.0
41.1733423231468,0.011416352326119,0.228474821531923,0.0262037681718681,-0.0420948532169785,-0.244792914742422,-1.29895343976691,-0.115585530283033,0.0,0.0,0.0,-0.0625941833250905,-0.171952121903547,-0.236384467216238,-0.211303030194621,-0.118892175089296,0.487332863527894,0.0,0.0,0.0,2.0
41.1107481398217,-0.0173872731458573,0.248587396924731,-0.0685872962611754,-0.0446451360535605,-0.281765263602776,-1.31902493399706,-0.0477627958184118,0.0,0.0,0.0,-0.164632913622269,-0.289783569193592,-0.2480369171551,-0.211470634989561,-0.101616542269991,0.523082826269748,0.0,0.0,0.0,2.0
40.9461152261994,-0.0457313648950759,-0.131295078391734,-0.0816336224613906,-0.0321529070192442,-0.316111612304242,-1.3344854856311,0.0204973688850086,0.0,0.0,0.0,-0.291069004857014,-0.300541003615494,-0.241150137373772,-0.206696849218847,-0.0815689354663314,0.559510308471989,0.0,0.0,0.0,2.0
40.6550462213424,-0.0808525013491757,-0.202038268922631,-0.0722662215101167,-0.01331680324152,-0.349978755983683,-1.34559977461342,0.0888168403623584,0.0,0.0,0.0,-0.413220310547,-0.251230276237531,-0.215013156165498,-0.199325310083181,-0.0591591380597631,0.596360928794158,0.0,0.0,0.0,2.0
40.2418259107954,-0.114783419596387,0.0593957251549779,-0.0456825491363901,-0.00559347748192365,-0.386345219444052,-1.35305168430282,0.156824797197227,0.0,0.0,0.0,-0.15977392646528,-0.198155890075415,-0.191551440866759,-0.1917545827817,-0.0350025249832914,0.633385488156294,0.0,0.0,0.0,2.0
40.0820519843301,-0.0443816462403586,0.0227306243656149,-0.0602874447399088,-0.0181422029297066,-0.428343350075227,-1.35724162014463,0.224105489546447,0.0,0.0,0.0,-0.211182041624369,-0.221196272932417,-0.188213792383044,-0.188754217321236,-0.00972423452013322,0.670245772549963,0.0,0.0,0.0,2.0
39.8708699427057,-0.0586616782289973,-0.0205315873801867,-0.0245803295053207,-0.0365183726939768,-0.468701112677536,-1.35639076344427,0.290813550690108,0.0,0.0,0.0,-0.219169651620258,-0.218907381154104,-0.183162610265523,-0.182463370807475,0.0179158434966322,0.707158555056996,0.0,0.0,0.0,2.0
39.6517002910854,-0.0608804587834033,-0.136129235208725,0.0449966109941314,-0.064886426460293,-0.510393850666624,-1.35072571892913,0.356755671592358,0.0,0.0,0.0,-0.233912665989984,-0.178964054727415,-0.187116158335759,-0.17318795850639,0.0481601225996807,0.743945723322657,0.0,0.0,0.0,2.0
39.4177876250954,-0.0649757405527751,-0.0194095663917788,0.0839414473739325,-0.0929034375999927,-0.553238705020298,-1.33990240964026,0.421841867744854,0.0,0.0,0.0,-0.198638064240072,-0.152473340939025,-0.194289613999259,-0.162952257910352,0.0809783709626254,0.780387628780426,0.0,0.0,0.0,2.0
39.2191495608553,-0.0551772400666923,0.101824568614755,0.0629840196629445,-0.126587345694181,-0.596222248690263,-1.32439453797034,0.485846862363572,0.0,0.0,0.0,-0.0977834307812586,-0.160908828192508,-0.203391781101539,-0.150675708765079,0.116035331494362,0.816437882984673,0.0,0.0,0.0,2.0
39.1213661300741,-0.0271620641059069,0.0231558439379871,-0.0132755412762407,-0.160659468025145,-0.639923701847421,-1.30377858927114,0.548680299771207,0.0,0.0,0.0,-0.179228497848293,-0.194327051648783,-0.208997230354527,-0.135885624012793,0.153945870551927,0.851957640250761,0.0,0.0,0.0,2.0
38.9421376322258,-0.0497856938467525,0.0774737645647346,-0.0669343715658968,-0.185021504848029,-0.678429230632014,-1.27747505174873,0.610432895480349,0.0,0.0,0.0,-0.199607999396014,-0.223960665721546,-0.201696352923978,-0.115714227187741,0.194517979089204,0.886960580252795,0.0,0.0,0.0,2.0
38.7425296328298,-0.0554466664988951,0.0138382588562757,-0.10020687196436,-0.209522676559653,-0.713851894695081,-1.24599035926736,0.670768006741984,0.0,0.0,0.0,-0.20238434178628,-0.236414788312958,-0.185957963384835,-0.0908691510288651,0.237338482649402,0.921195069942033,0.0,0.0,0.0,2.0
38.5401452910435,-0.0562178727184079,-0.096150835926769,-0.0857598042094168,-0.22889000920352,-0.745027454623689,-1.20956125081239,0.729508475717049,0.0,0.0,0.0,-0.277081763960748,-0.223892847855453,-0.170071589453337,-0.0631615314896773,0.281797146102526,0.954505356669269,0.0,0.0,0.0,2.0
38.2630635270827,-0.0769671566557708,-0.070181404088634,-0.0631294323415289,-0.242343286940219,-0.77203772730099,-1.1685995201763,0.786526795511582,0.0,0.0,0.0,-0.216222600642556,-0.181051510372542,-0.146644237571546,-0.0328070479158447,0.327775731793128,0.986823664598925,0.0,0.0,0.0,2.0
38.0468409264402,-0.0600618335118206,-0.0331624709543707,-0.081084871947597,-0.262866671440191,-0.796550923600323,-1.1233934576869,0.841569190550483,0.0,0.0,0.0,-0.180930928033979,-0.157026294155649,-0.122229731875466,-0.00110654538766104,0.374594790758027,1.01782346687273,0.0,0.0,0.0,2.0
37.8659099984062,-0.0502585911205546,-0.0350806147186712,-0.0973173963375316,-0.288528661546401,-0.817594586534378,-1.07392134305434,0.894714054439341,0.0,0.0,0.0,-0.146041196553922,-0.136207916348597,-0.101386176399266,0.0334898845478009,0.42240173294579,1.04748535427106,0.0,0.0,0.0,2.0
37.7198688018522,-0.0405669990427562,0.0169591222138972,-0.120418613527508,-0.31175663171005,-0.834749624238796,-1.0203645951119,0.945833093535327,0.0,0.0,0.0,-0.147768457079608,-0.138133043646036,-0.0768044354073577,0.0702946286132153,0.471193445746325,1.07576154402208,0.0,0.0,0.0,2.0
37.5721003447726,-0.0410467936332228,-0.0484843426251559,-0.123237012306107,-0.329205728214827,-0.847478633299996,-0.962528785664373,0.994836522291152,0.0,0.0,0.0,-0.11096058183525,-0.117922078031013,-0.0483377623293823,0.109414763085396,0.520957502612099,1.10250162330714,0.0,0.0,0.0,2.0
37.4611397629374,-0.0308223838431285,-0.159618736840329,-0.128152333296967,-0.343581109448036,-0.855665721301147,-0.901029803625039,1.04162071148467,0.0,0.0,0.0,-0.164727579293506,-0.0759414222080522,-0.0166748480759487,0.150653445900501,0.571312400171325,1.12764299421666,0.0,0.0,0.0,2.0
37.2964121836439,-0.0457576609148624,-0.00212920165423471,-0.140709036230469,-0.355138117767558,-0.85897409480532,-0.836366130527636,1.08611370400708,0.0,0.0,0.0,-0.0624762392100945,-0.0388905200110656,0.0235647131748177,0.194590636662351,0.622207785989682,1.15120250928514,0.0,0.0,0.0,2.0
37.2339359444338,-0.0173545108916962,-0.0316323012524299,-0.164537316813328,-0.373626818484872,-0.859351538795188,-0.769376677794864,1.12822379256046,0.0,0.0,0.0,-0.00510884245317618,-0.017714430118528,0.0588184197501827,0.239589132753991,0.673003065397919,1.17300726438989,0.0,0.0,0.0,2.0
37.2288271019806,-0.00141912290366264,-0.103045910963048,-0.175013858014083,-0.387416414308771,-0.854842317101997,-0.699907312206225,1.16785727782034,0.0,0.0,0.0,-0.0603470375558598,0.00531493427509417,0.0956990493686736,0.286237741870061,0.723888300176439,1.19308918034559,0.0,0.0,0.0,2.0
37.1684800644247,-0.0167630659877407,-0.0640576214883101,-0.165422828813283,-0.400931121272015,-0.844240784351558,-0.62803945085825,1.20502417463368,0.0,0.0,0.0,0.0265234587992537,0.0522109110889147,0.140636939564725,0.337205892160234,0.774687463876315,1.2114135656627,0.0,0.0,0.0,2.0
37.195003523224,0.0073676274442338,-0.133222533533562,-0.183366008438964,-0.422712964305596,-0.830222131249467,-0.554858952655395,1.23954376493091,0.0,0.0,0.0,0.0426988734071879,0.101818516219403,0.187142485147135,0.390286447109945,0.824720688272075,1.2278625254336,0.0,0.0,0.0,2.0
37.2377023966311,0.011860798168664,-0.0736855858198759,-0.194778653457361,-0.44428866378737,-0.811225834828894,-0.480815463891826,1.27143669237847,0.0,0.0,0.0,0.0905810802875638,0.1468228866948,0.234952196302693,0.445546539925184,0.873871871272242,1.24257731564956,0.0,0.0,0.0,2.0
37.3282834769187,0.0251614111909877,-0.0302309389391619,-0.198184755345645,-0.472863008905133,-0.787035647476282,-0.40597130475016,1.30060202978746,0.0,0.0,0.0,0.17592140694075,0.180328792289177,0.280867965885444,0.504038077834629,0.921453329989034,1.25540679465494,0.0,0.0,0.0,2.0
37.5042048838594,0.0488670574835375,-0.122042672952537,-0.198172960934161,-0.493910509413427,-0.760938008468075,-0.330524191249816,1.32704903868854,0.0,0.0,0.0,0.16426666610744,0.217633739902197,0.326906261372088,0.562715003444273,0.96801552424075,1.26631991244496,0.0,0.0,0.0,2.0
37.6684715499669,0.0456296294742931,-0.156564605021423,-0.189180032547891,-0.504497139178119,-0.732220579168173,-0.254544137633813,1.35079403577146,0.0,0.0,0.0,0.206152345879912,0.285184524658366,0.378702830942376,0.622982743666216,1.01363847737545,1.27535708742556,0.0,0.0,0.0,2.0
37.8746238958468,0.0572645405222012,-0.0824305211854824,-0.201928084288949,-0.504038775535868,-0.702705783293108,-0.178726684118007,1.37175870911124,0.0,0.0,0.0,0.286309339059977,0.341601540152161,0.432445238235054,0.681865923134012,1.05788996239484,1.28243057457273,0.0,0.0,0.0,2.0
38.1609332349068,0.0795303719611038,-0.0446247766527988,-0.219205965992508,-0.494504719402366,-0.672161904475233,-0.103325065696367,1.38992586410247,0.0,0.0,0.0,0.362716950901335,0.378513547634822,0.483115463677444,0.739230679385145,1.10043322407042,1.28749813750941,0.0,0.0,0.0,2.0
38.5236501858081,0.100754708583706,-0.105420312224755,-0.254468928520495,-0.473689689257231,-0.63931417633785,-0.0285969668337236,1.40536206007598,0.0,0.0,0.0,0.368739860245459,0.415806700836359,0.54156806083674,0.795444378212662,1.1411037963857,1.29064139954762,0.0,0.0,0.0,2.0
